nitems;find;prove;profit;split;first;last;ns;sol
int;int;int;int;int;int;int;int;string
27;48;48;9869;18;16;20;17;111111111111111010010000000
27;0;0;8858;19;18;17;17;111111111111111110000000000
27;14;14;9942;20;18;23;18;111111111111111110000010000
27;23592;23592;10487;17;9;17;15;111111110111110110000000000
27;1843;1843;11224;20;13;19;18;111111111111011111100000000
27;0;0;10094;18;17;16;16;111111111111111100000000000
27;30;30;11985;19;16;18;17;111111111111111011000000000
27;1928;1928;10165;17;11;17;15;111111111101111010000000000
27;1005;1005;8226;19;13;18;16;111111111111011101000000000
27;1359;1359;12298;20;13;19;18;111111111111011111100000000
27;10;10;11095;20;18;19;18;111111111111111110100000000
27;252;252;8412;16;12;16;14;111111111110110100000000000
27;0;0;10920;18;17;16;16;111111111111111100000000000
27;5;5;10615;17;16;21;16;111111111111111000001000000
27;186;186;10378;17;13;17;15;111111111111011010000000000
27;2079;2079;11080;20;13;22;18;111111111111011111000100000
27;31;31;11138;17;15;16;15;111111111111110100000000000
27;0;0;11447;18;17;16;16;111111111111111100000000000
27;13;13;9406;19;17;20;17;111111111111111100010000000
27;1;1;12453;20;19;20;19;111111111111111111010000000
27;1928;1928;10733;19;12;21;17;111111111110111110001000000
27;15;15;9981;18;16;17;16;111111111111111010000000000
27;3;3;12066;19;18;21;18;111111111111111110001000000
27;0;0;10329;19;18;17;17;111111111111111110000000000
27;13;13;9987;18;16;19;17;111111111111111010100000000
27;0;0;10648;18;17;16;16;111111111111111100000000000
27;11;11;11075;19;17;18;17;111111111111111101000000000
27;0;0;11388;19;18;17;17;111111111111111110000000000
27;12;12;10423;18;16;17;16;111111111111111010000000000
27;14;14;10329;19;17;21;17;111111111111111100001000000
27;1;1;9809;19;18;19;18;111111111111111110100000000
27;0;0;10583;18;17;16;16;111111111111111100000000000
27;505;505;12045;19;14;18;17;111111111111101111000000000
27;113;113;10689;18;15;18;17;111111111111110111000000000
27;0;0;10341;19;18;17;17;111111111111111110000000000
27;0;0;9812;17;16;15;15;111111111111111000000000000
27;290;290;9849;20;16;20;18;111111111111111010110000000
27;0;0;10980;19;18;17;17;111111111111111110000000000
27;0;0;10366;19;18;17;17;111111111111111110000000000
27;11;11;11291;18;17;22;17;111111111111111100000100000
27;14;14;9650;16;15;18;15;111111111111110001000000000
27;88;88;12828;18;15;18;17;111111111111110111000000000
27;19996;19996;10125;19;9;18;16;111111110101111111000000000
27;0;0;10657;19;18;17;17;111111111111111110000000000
27;18;18;10220;19;17;18;17;111111111111111101000000000
27;16883;16883;9834;18;9;17;16;111111110111111110000000000
27;0;0;11537;20;19;18;18;111111111111111111000000000
27;32;32;11145;18;16;19;17;111111111111111010100000000
27;39;39;10299;19;16;18;16;111111111111111001000000000
27;13;13;11131;17;15;17;16;111111111111110110000000000
27;1;1;11024;18;17;18;17;111111111111111101000000000
27;4681;4681;12116;19;11;18;17;111111111101111111000000000
27;10;10;10378;20;19;22;19;111111111111111111000100000
27;426;426;10953;20;15;19;18;111111111111110111100000000
27;0;0;12782;19;18;17;17;111111111111111110000000000
27;11;11;10539;19;17;18;17;111111111111111101000000000
27;0;0;10191;17;16;15;15;111111111111111000000000000
27;179;179;9699;18;14;18;16;111111111111101011000000000
27;44;44;9278;17;14;16;15;111111111111101100000000000
27;23;23;11102;18;16;19;17;111111111111111001100000000
27;1;1;12597;18;17;18;17;111111111111111101000000000
27;4;4;10443;16;15;20;16;111111111111110100010000000
27;0;0;10668;20;19;18;18;111111111111111111000000000
27;34430;34430;10486;17;8;16;14;111111101111011100000000000
27;17;17;10023;19;16;19;17;111111111111111010100000000
27;1;1;11484;18;17;18;17;111111111111111101000000000
27;103082;103082;11406;19;7;18;16;111111011111111101000000000
27;23;23;10339;19;17;18;17;111111111111111101000000000
27;16;16;10451;19;17;18;17;111111111111111101000000000
27;9;9;9873;21;19;20;19;111111111111111111010000000
27;7;7;10936;19;18;26;19;111111111111111110000001010
27;24;24;10964;18;16;17;16;111111111111111010000000000
27;0;0;11656;18;17;16;16;111111111111111100000000000
27;24;24;11076;17;15;16;15;111111111111110100000000000
27;328;328;11800;20;15;19;17;111111111111110101100000000
27;15;15;10806;17;15;17;15;111111111111110010000000000
27;4;4;10247;17;16;20;16;111111111111111000010000000
27;2;2;11647;18;17;20;18;111111111111111101010000000
27;49;49;10692;20;17;19;18;111111111111111101100000000
27;2;2;10984;19;18;20;18;111111111111111110010000000
27;4;4;11381;19;18;23;19;111111111111111110100010000
27;0;0;8204;17;16;15;15;111111111111111000000000000
27;21;21;11553;17;15;16;15;111111111111110100000000000
27;3;3;9295;16;15;18;15;111111111111110001000000000
27;4063;4063;10070;19;12;18;17;111111111110111111000000000
27;0;0;10844;20;19;18;18;111111111111111111000000000
27;18;18;9307;18;16;22;17;111111111111111010000100000
27;188;188;10621;16;13;16;14;111111111111010100000000000
27;396;396;10291;21;15;20;18;111111111111110111010000000
27;2;2;9987;17;16;19;17;111111111111111010100000000
27;73;73;10362;18;15;18;17;111111111111110111000000000
27;6;6;9808;19;18;24;18;111111111111111110000001000
27;5881;5881;11281;18;10;18;16;111111111011111011000000000
27;194;194;9423;19;15;18;17;111111111111110111000000000
27;4031;4031;11063;19;10;18;17;111111111011111111000000000
27;0;0;11124;19;18;17;17;111111111111111110000000000
27;124;124;10489;17;14;16;15;111111111111101100000000000
27;881;881;10148;20;14;20;18;111111111111101111010000000
27;12345;12345;9918;19;10;18;16;111111111011111101000000000
27;3;3;12036;21;20;23;20;111111111111111111100010000
27;111;111;11390;19;16;18;17;111111111111111011000000000
27;3;3;10545;17;16;20;17;111111111111111010010000000
27;73;73;10690;16;14;16;15;111111111111101100000000000
27;15;15;12495;19;17;18;17;111111111111111101000000000
27;20;20;11961;18;16;22;17;111111111111111010000100000
27;73;73;10943;19;16;18;17;111111111111111011000000000
27;262;262;9740;18;14;17;16;111111111111101110000000000
27;53225;53225;10091;18;7;17;15;111111011111110110000000000
27;32668;32668;10921;19;8;18;17;111111101111111111000000000
27;1;1;9824;18;17;18;17;111111111111111101000000000
27;24;24;10572;17;15;17;15;111111111111110010000000000
27;18;18;10501;18;16;17;16;111111111111111010000000000
27;2;2;10373;18;17;19;17;111111111111111100100000000
27;0;0;12200;21;20;19;19;111111111111111111100000000
27;5;5;10139;18;17;23;18;111111111111111100100010000
27;0;0;11829;20;19;18;18;111111111111111111000000000
27;59;59;11210;20;17;19;18;111111111111111101100000000
27;186;186;9801;19;15;20;17;111111111111110101010000000
27;0;0;10528;17;16;15;15;111111111111111000000000000
27;1;1;10491;18;17;18;17;111111111111111101000000000
27;44321;44321;10053;20;7;19;18;111111011111111111100000000
27;0;0;10789;18;17;16;16;111111111111111100000000000
27;0;0;10493;20;19;18;18;111111111111111111000000000
27;7513;7513;9642;20;11;19;17;111111111101111110100000000
27;0;0;9851;20;19;18;18;111111111111111111000000000
27;73;73;9598;18;15;17;15;111111111111110010000000000
27;0;0;10407;16;15;14;14;111111111111110000000000000
27;407;407;11763;19;14;18;17;111111111111101111000000000
27;11;11;10747;19;17;18;17;111111111111111101000000000
27;2;2;11874;19;18;20;18;111111111111111110010000000
27;1768;1768;10719;17;12;16;15;111111111110111100000000000
27;694;694;9500;19;13;18;17;111111111111011111000000000
27;14;14;11100;20;18;21;18;111111111111111110001000000
27;4258;4258;9803;17;11;16;15;111111111101111100000000000
27;0;0;11823;21;20;19;19;111111111111111111100000000
27;21;21;10119;18;16;21;17;111111111111111010001000000
27;0;0;10727;18;17;16;16;111111111111111100000000000
27;7348;7348;10940;19;10;18;17;111111111011111111000000000
27;12;12;10269;19;17;19;17;111111111111111100100000000
27;1;1;11538;18;17;18;17;111111111111111101000000000
27;2;2;10121;17;16;18;16;111111111111111001000000000
27;16;16;10436;16;14;15;14;111111111111101000000000000
27;3359;3359;11016;18;11;17;16;111111111101111110000000000
27;0;0;10641;20;19;18;18;111111111111111111000000000
27;0;0;12167;18;17;16;16;111111111111111100000000000
27;18;18;10829;19;17;18;17;111111111111111101000000000
27;3;3;9242;18;17;20;17;111111111111111100010000000
27;6;6;10787;17;16;22;16;111111111111111000000100000
27;136;136;10880;17;14;18;16;111111111111101101000000000
27;2;2;11897;19;18;21;19;111111111111111110011000000
27;156;156;10196;19;15;18;17;111111111111110111000000000
27;0;0;11874;20;19;18;18;111111111111111111000000000
27;32;32;8840;17;15;17;16;111111111111110110000000000
27;60;60;8539;16;15;18;15;111111111111110001000000000
27;0;0;10798;19;18;17;17;111111111111111110000000000
27;9165;9165;12832;19;11;19;17;111111111101111110100000000
27;400;400;10204;17;13;16;15;111111111111011100000000000
27;2884;2884;10609;19;12;19;17;111111111110111101100000000
27;13;13;10911;20;19;23;19;111111111111111111000010000
27;0;0;10679;19;18;17;17;111111111111111110000000000
27;6;6;9882;18;17;23;17;111111111111111100000010000
27;0;0;10946;20;19;18;18;111111111111111111000000000
27;0;0;9563;20;19;18;18;111111111111111111000000000
27;10;10;10630;18;17;27;17;111111111111111100000000001
27;14;14;12773;19;17;18;17;111111111111111101000000000
27;0;0;9571;17;16;15;15;111111111111111000000000000
27;22;22;12926;20;18;19;18;111111111111111110100000000
27;1;1;11215;19;18;19;18;111111111111111110100000000
27;0;0;11417;17;16;15;15;111111111111111000000000000
27;21;21;9656;17;15;16;15;111111111111110100000000000
27;317;317;11704;18;14;17;16;111111111111101110000000000
27;1;1;11750;18;17;18;17;111111111111111101000000000
27;3;3;8710;18;17;20;17;111111111111111100010000000
27;325;325;11091;19;14;18;16;111111111111101011000000000
28;0;0;13555;21;20;19;19;1111111111111111111000000000
28;197031;197031;9540;17;6;16;14;1111101111110111000000000000
28;0;0;13371;19;18;17;17;1111111111111111100000000000
28;78310;78310;10683;20;8;20;18;1111111011111111110100000000
28;14;14;13789;18;17;23;17;1111111111111111000000100000
28;3;3;10847;18;17;20;17;1111111111111111000100000000
28;2;2;10104;19;18;20;18;1111111111111111100100000000
28;13;13;10921;18;16;17;16;1111111111111110100000000000
28;11;11;12611;20;18;19;18;1111111111111111101000000000
28;13;13;9935;17;16;19;17;1111111111111110011000000000
28;0;0;10480;18;17;16;16;1111111111111111000000000000
28;0;0;12068;20;19;18;18;1111111111111111110000000000
28;0;0;10432;18;17;16;16;1111111111111111000000000000
28;24;24;10594;18;16;28;17;1111111111111110100000000001
28;17;17;12946;20;18;20;19;1111111111111111101100000000
28;1;1;11168;17;16;17;16;1111111111111110100000000000
28;284;284;8459;20;16;20;17;1111111111111110010100000000
28;1;1;10340;19;18;19;18;1111111111111111101000000000
28;15;15;10562;19;17;19;18;1111111111111111011000000000
28;107;107;11610;18;15;18;16;1111111111111101010000000000
28;0;0;11893;19;19;18;18;1111111111111111110000000000
28;18;18;10558;19;16;18;17;1111111111111110110000000000
28;2550;2550;13884;20;13;19;18;1111111111110111111000000000
28;18;18;11200;18;17;24;17;1111111111111111000000010000
28;0;0;10456;20;19;18;18;1111111111111111110000000000
28;22;22;10067;18;17;20;17;1111111111111111000100000000
28;39;39;10865;17;15;18;16;1111111111111101010000000000
28;76;76;9592;19;16;19;18;1111111111111110111000000000
28;248;248;12151;19;15;24;17;1111111111111101100000010000
28;0;0;11639;19;18;17;17;1111111111111111100000000000
28;0;0;12036;19;18;17;17;1111111111111111100000000000
28;25;25;11303;19;17;18;17;1111111111111111010000000000
28;1090;1090;11132;20;13;19;18;1111111111110111111000000000
28;1041624;1041624;10505;17;4;16;15;1110111111111111000000000000
28;96249;96249;11853;18;5;17;15;1111011111111110100000000000
28;13;13;11603;18;16;18;17;1111111111111110110000000000
28;11;11;9399;20;18;20;19;1111111111111111101100000000
28;405;405;10303;19;14;19;17;1111111111111011101000000000
28;1;1;10933;19;18;19;18;1111111111111111101000000000
28;0;0;10446;20;19;18;18;1111111111111111110000000000
28;38;38;11532;18;16;18;16;1111111111111110010000000000
28;1820;1820;10398;19;13;18;17;1111111111110111110000000000
28;1;1;11643;19;18;19;18;1111111111111111101000000000
28;0;0;11903;19;18;17;17;1111111111111111100000000000
28;0;0;11416;18;17;16;16;1111111111111111000000000000
28;11;11;10865;19;18;25;18;1111111111111111100000001000
28;2;2;12008;18;17;19;17;1111111111111111001000000000
28;311;311;12209;20;15;19;18;1111111111111101111000000000
28;34;34;8440;18;16;17;16;1111111111111110100000000000
28;51;51;10409;19;16;20;17;1111111111111110100100000000
28;70;70;11230;17;15;19;16;1111111111111100101000000000
28;0;0;9853;19;18;17;17;1111111111111111100000000000
28;13;13;10934;18;16;17;16;1111111111111110100000000000
28;1;1;9419;17;16;17;16;1111111111111110100000000000
28;5408;5408;12696;19;12;19;17;1111111111101111101000000000
28;11;11;12058;21;19;22;20;1111111111111111110101000000
28;1;1;12528;19;18;19;18;1111111111111111101000000000
28;0;0;12841;19;18;17;17;1111111111111111100000000000
28;21;21;12677;20;18;21;19;1111111111111111100110000000
28;24973;24973;10291;18;8;17;15;1111111011110111100000000000
28;35;35;11566;19;17;24;18;1111111111111111000100010000
28;1;1;12398;18;17;18;17;1111111111111111010000000000
28;28;28;11013;19;16;18;17;1111111111111110110000000000
28;5;5;10929;17;16;21;16;1111111111111110000010000000
28;1850;1850;10719;19;13;18;17;1111111111110111110000000000
28;292;292;12487;19;15;19;17;1111111111111101011000000000
28;842;842;9431;18;13;18;16;1111111111110111010000000000
28;1;1;10791;18;17;18;17;1111111111111111010000000000
28;0;0;11930;18;17;16;16;1111111111111111000000000000
28;0;0;12181;21;20;19;19;1111111111111111111000000000
28;12;12;11354;20;18;21;19;1111111111111111101010000000
28;3;3;10189;17;16;19;16;1111111111111110001000000000
28;266;266;9867;18;14;18;16;1111111111111011010000000000
28;5395;5395;9852;19;11;18;17;1111111111011111110000000000
28;5;5;11623;18;17;22;17;1111111111111111000001000000
28;0;0;12281;21;20;19;19;1111111111111111111000000000
28;27;27;10905;20;18;19;18;1111111111111111101000000000
28;0;0;13602;20;19;18;18;1111111111111111110000000000
28;3;3;9840;17;16;19;16;1111111111111110001000000000
28;1;1;10102;16;15;16;15;1111111111111101000000000000
28;2;2;11072;20;19;21;19;1111111111111111110010000000
28;8;8;10710;19;18;26;18;1111111111111111100000000100
28;1;1;8924;20;19;20;19;1111111111111111110100000000
28;10270;10270;9506;19;10;18;16;1111111110111110110000000000
28;6;6;10286;18;17;23;17;1111111111111111000000100000
28;3;3;10189;18;17;20;17;1111111111111111000100000000
28;21;21;12101;20;19;22;19;1111111111111111110001000000
28;22;22;12115;19;16;18;17;1111111111111110110000000000
28;12;12;11906;19;17;18;17;1111111111111111010000000000
28;0;0;11856;19;18;17;17;1111111111111111100000000000
28;10208;10208;11260;18;11;18;17;1111111111011111110000000000
28;432;432;11065;18;14;19;17;1111111111111011101000000000
28;3;3;11279;17;16;20;17;1111111111111110010100000000
28;1;1;11823;19;18;19;18;1111111111111111101000000000
28;78;78;11843;18;15;17;16;1111111111111101100000000000
28;0;0;10841;20;19;18;18;1111111111111111110000000000
28;167;167;12451;19;15;18;17;1111111111111101110000000000
28;2;2;11080;17;16;18;16;1111111111111110010000000000
28;17;17;12009;18;16;17;16;1111111111111110100000000000
28;34;34;11112;17;15;16;15;1111111111111101000000000000
28;2;2;10872;17;16;19;17;1111111111111110101000000000
28;68;68;11242;20;17;20;18;1111111111111111010100000000
28;101;101;11970;19;16;19;17;1111111111111110101000000000
28;35;35;12607;20;18;20;18;1111111111111111100100000000
28;6569;6569;14430;21;12;21;19;1111111111101111111010000000
28;0;0;12031;20;19;18;18;1111111111111111110000000000
28;3224728;3224728;9974;18;2;19;16;1011111111111111001000000000
28;33;33;12102;17;15;19;16;1111111111111101001000000000
28;2;2;11100;18;17;20;18;1111111111111111010100000000
28;86;86;12210;19;16;18;17;1111111111111110110000000000
28;5;5;9947;18;17;22;17;1111111111111111000001000000
28;9239;9239;10421;19;11;18;17;1111111111011111110000000000
28;11;11;12166;20;18;19;18;1111111111111111101000000000
28;0;0;12755;21;20;19;19;1111111111111111111000000000
28;104;104;11827;19;16;18;17;1111111111111110110000000000
28;5;5;9399;19;18;23;18;1111111111111111100000100000
28;0;0;10789;19;18;17;17;1111111111111111100000000000
28;0;0;10221;18;17;16;16;1111111111111111000000000000
28;12;12;9720;19;17;19;18;1111111111111111011000000000
28;0;0;11372;19;18;17;17;1111111111111111100000000000
28;0;0;10109;19;18;17;17;1111111111111111100000000000
28;2;2;11254;18;17;19;17;1111111111111111001000000000
28;13;13;12303;18;17;22;17;1111111111111111000001000000
28;2918;2918;8973;18;11;17;16;1111111111011111100000000000
28;1503;1503;11951;18;12;17;16;1111111111101111100000000000
28;439;439;12567;20;15;20;18;1111111111111101110100000000
28;10;10;10223;18;17;27;17;1111111111111111000000000010
28;1;1;10910;18;17;18;17;1111111111111111010000000000
28;0;0;10201;22;21;20;20;1111111111111111111100000000
28;10;10;13099;19;18;28;18;1111111111111111100000000001
28;1;1;12272;19;18;19;18;1111111111111111101000000000
28;155;155;10361;19;15;19;17;1111111111111101011000000000
28;0;0;10890;17;16;15;15;1111111111111110000000000000
28;49;49;11705;19;17;20;17;1111111111111111000100000000
