chub5
n;m;t;i;s;opt;best;iter;time
int;int;float;int;int;float;float;int;float
250;10;0.75;3;3;151295;151909;136;1.352202
250;10;0.75;3;4;151194;151909;42;1.418861
250;10;0.75;3;5;151271;151909;282;1.200491
250;10;0.75;3;6;151337;151909;211;1.356881
250;10;0.75;3;7;151176;151909;149;1.500517
250;10;0.75;3;8;151419;151909;97;1.496431
250;10;0.75;3;9;151145;151909;163;1.483714
250;10;0.75;4;0;150845;151324;140;0.988070
250;10;0.75;4;1;150826;151324;239;0.833189
250;10;0.75;4;2;150812;151324;213;0.847013
250;10;0.75;4;3;150805;151324;136;0.845890
250;10;0.75;4;4;150783;151324;256;0.839070
250;10;0.75;4;5;150881;151324;265;0.979648
250;10;0.75;4;6;150764;151324;261;1.139770
250;10;0.75;4;7;150834;151324;176;0.888539
250;10;0.75;4;8;150767;151324;143;0.833110
250;10;0.75;4;9;150804;151324;291;0.862544
250;10;0.75;5;0;151296;151966;254;1.331778
250;10;0.75;5;1;151325;151966;91;0.889512
250;10;0.75;5;2;151410;151966;250;1.119903
250;10;0.75;5;3;151454;151966;167;1.334745
250;10;0.75;5;4;151397;151966;264;1.231569
250;10;0.75;5;5;151249;151966;72;1.118382
250;10;0.75;5;6;151381;151966;179;1.206705
250;10;0.75;5;7;151288;151966;157;1.176799
250;10;0.75;5;8;151326;151966;230;1.345242
250;10;0.75;5;9;151380;151966;248;1.334218
250;10;0.75;6;0;151602;152109;173;1.430324
250;10;0.75;6;1;151462;152109;192;1.434566
250;10;0.75;6;2;151314;152109;184;1.467888
250;10;0.75;6;3;151308;152109;244;1.468499
250;10;0.75;6;4;151463;152109;248;1.445065
250;10;0.75;6;5;151526;152109;259;1.163654
250;10;0.75;6;6;151432;152109;167;1.154327
250;10;0.75;6;7;151588;152109;256;1.307269
250;10;0.75;6;8;151541;152109;298;1.061166
250;10;0.75;6;9;151673;152109;241;1.418944
250;10;0.75;7;0;152660;153131;257;1.163380
250;10;0.75;7;1;152638;153131;243;1.186337
250;10;0.75;7;2;152638;153131;138;1.198189
250;10;0.75;7;3;152636;153131;285;1.102995
250;10;0.75;7;4;152724;153131;216;0.831674
250;10;0.75;7;5;152569;153131;145;1.088299
250;10;0.75;7;6;152702;153131;211;0.794331
250;10;0.75;7;7;152677;153131;217;0.736016
250;10;0.75;7;8;152667;153131;284;0.725196
250;10;0.75;7;9;152729;153131;198;0.746283
250;10;0.75;8;0;152998;153578;245;1.544817
250;10;0.75;8;1;152996;153578;196;1.551394
250;10;0.75;8;2;153038;153578;217;1.547972
250;10;0.75;8;3;153005;153578;119;1.417729
250;10;0.75;8;4;153068;153578;9;1.284996
250;10;0.75;8;5;153042;153578;218;1.522333
250;10;0.75;8;6;153109;153578;264;1.582488
250;10;0.75;8;7;153042;153578;119;1.597783
250;10;0.75;8;8;152980;153578;161;1.597451
250;10;0.75;8;9;152932;153578;72;1.601690
250;10;0.75;9;0;148495;149160;2;1.624765
250;10;0.75;9;1;148471;149160;268;1.657682
250;10;0.75;9;2;148673;149160;45;1.629710
250;10;0.75;9;3;148569;149160;269;1.436825
250;10;0.75;9;4;148451;149160;178;1.453787
250;10;0.75;9;5;148539;149160;1;1.344030
250;10;0.75;9;6;148400;149160;61;1.221385
250;10;0.75;9;7;148427;149160;267;1.246610
250;10;0.75;9;8;148645;149160;199;1.261926
250;10;0.75;9;9;148496;149160;229;1.063915
250;10;0.75;10;0;149193;149704;195;1.538172
250;10;0.75;10;1;149072;149704;222;1.002523
250;10;0.75;10;2;149068;149704;255;1.137595
250;10;0.75;10;3;149114;149704;20;1.053247
250;10;0.75;10;4;149101;149704;238;1.292879
250;10;0.75;10;5;149089;149704;274;1.078905
250;10;0.75;10;6;149138;149704;224;1.343568
250;10;0.75;10;7;149033;149704;111;1.125226
250;10;0.75;10;8;149049;149704;174;1.071395
250;10;0.75;10;9;149167;149704;252;1.207020
250;30;0.75;1;0;149167;150163;201;1.774821
250;30;0.75;1;1;149224;150163;266;1.812213
250;30;0.75;1;2;149120;150163;189;1.979792
250;30;0.75;1;3;149384;150163;256;1.944414
250;30;0.75;1;4;149445;150163;286;1.946899
250;30;0.75;1;5;149495;150163;240;1.918729
250;30;0.75;1;6;149463;150163;294;1.767399
250;30;0.75;1;7;149338;150163;299;1.615628
250;30;0.75;1;8;149198;150163;281;1.864913
250;30;0.75;1;9;149247;150163;266;1.241927
250;30;0.75;2;0;148950;149958;259;1.283694
250;30;0.75;2;1;148718;149958;232;1.304366
250;30;0.75;2;2;149037;149958;278;1.254418
250;30;0.75;2;3;148946;149958;240;1.252529
250;30;0.75;2;4;149162;149958;113;1.176267
250;30;0.75;2;5;149083;149958;257;1.254694
250;30;0.75;2;6;148839;149958;117;1.261450
250;30;0.75;2;7;149156;149958;217;1.232286
250;30;0.75;2;8;148608;149958;224;1.322785
250;30;0.75;2;9;148949;149958;295;1.240940
250;30;0.75;3;0;152352;153007;284;1.792320
250;30;0.75;3;1;152035;153007;120;1.784609
250;30;0.75;3;2;152044;153007;278;2.159079
250;30;0.75;3;3;152114;153007;223;1.712826
250;30;0.75;3;4;151993;153007;241;1.704855
250;30;0.75;3;5;152168;153007;258;1.451093
250;30;0.75;3;6;152227;153007;263;1.227207
250;30;0.75;3;7;152199;153007;286;1.574561
250;30;0.75;3;8;152258;153007;288;1.415921
250;30;0.75;3;9;152271;153007;299;1.555341
250;30;0.75;4;0;151688;153234;192;2.414712
250;30;0.75;4;1;151769;153234;226;2.357218
250;30;0.75;4;2;151835;153234;122;1.868187
250;30;0.75;4;3;151856;153234;258;2.314067
250;30;0.75;4;4;151942;153234;224;2.437612
250;30;0.75;4;5;151826;153234;176;2.443250
250;30;0.75;4;6;152176;153234;261;2.146206
250;30;0.75;4;7;151853;153234;270;1.644735
250;30;0.75;4;8;151752;153234;79;1.511862
250;30;0.75;4;9;152074;153234;253;1.452581
250;30;0.75;5;0;149655;150287;246;2.010729
250;30;0.75;5;1;149699;150287;218;2.048083
250;30;0.75;5;2;149368;150287;170;2.040768
250;30;0.75;5;3;149400;150287;206;1.828010
250;30;0.75;5;4;149592;150287;271;1.815519
250;30;0.75;5;5;149438;150287;280;1.488036
250;30;0.75;5;6;149591;150287;231;1.805595
250;30;0.75;5;7;149388;150287;289;1.634977
250;30;0.75;5;8;149263;150287;276;1.310038
250;30;0.75;5;9;149659;150287;130;1.377677
250;30;0.75;6;0;147306;148574;213;2.524473
250;30;0.75;6;1;147236;148574;90;2.105355
250;30;0.75;6;2;147262;148574;148;2.594377
250;30;0.75;6;3;147337;148574;162;2.483439
250;30;0.75;6;4;147376;148574;269;2.593077
250;30;0.75;6;5;147408;148574;281;2.448170
250;30;0.75;6;6;147260;148574;169;2.470161
250;30;0.75;6;7;147502;148574;159;2.375959
250;30;0.75;6;8;147216;148574;206;2.496489
250;30;0.75;6;9;147308;148574;126;2.496060
250;30;0.75;7;0;146320;147477;197;2.003068
250;30;0.75;7;1;146490;147477;278;1.949850
250;30;0.75;7;2;146426;147477;287;2.011159
250;30;0.75;7;3;146506;147477;209;1.991375
250;30;0.75;7;4;146497;147477;240;1.981152
250;30;0.75;7;5;146255;147477;251;2.076221
250;30;0.75;7;6;146586;147477;290;1.667137
250;30;0.75;7;7;146441;147477;143;1.562722
250;30;0.75;7;8;146125;147477;115;2.203889
250;30;0.75;7;9;146316;147477;266;2.085952
250;30;0.75;8;0;151669;152912;288;2.371532
250;30;0.75;8;1;151989;152912;261;2.193329
250;30;0.75;8;2;151487;152912;117;2.349857
250;30;0.75;8;3;151897;152912;184;1.879711
250;30;0.75;8;4;152031;152912;254;1.858471
250;30;0.75;8;5;151764;152912;200;1.842667
250;30;0.75;8;6;152028;152912;252;1.703160
250;30;0.75;8;7;151808;152912;273;1.375834
250;30;0.75;8;8;152006;152912;191;1.816509
250;30;0.75;8;9;151846;152912;268;1.466878
250;30;0.75;9;0;148903;149570;282;1.736392
250;30;0.75;9;1;148673;149570;278;1.862814
250;30;0.75;9;2;148845;149570;250;1.838787
250;30;0.75;9;3;148609;149570;129;1.872382
250;30;0.75;9;4;148648;149570;297;1.786046
250;30;0.75;9;5;148525;149570;282;1.558763
250;30;0.75;9;6;148605;149570;295;1.634161
250;30;0.75;9;7;148682;149570;292;1.402559
250;30;0.75;9;8;148452;149570;296;1.451619
250;30;0.75;9;9;148856;149570;240;1.111755
250;30;0.75;10;0;148384;149668;233;1.554963
250;30;0.75;10;1;148501;149668;150;1.548481
250;30;0.75;10;2;148362;149668;242;1.505017
250;30;0.75;10;3;148428;149668;0;1.532942
250;30;0.75;10;4;148449;149668;28;1.551718
250;30;0.75;10;5;148306;149668;294;1.556518
250;30;0.75;10;6;148479;149668;294;1.534165
250;30;0.75;10;7;148419;149668;233;1.522153
250;30;0.75;10;8;148448;149668;221;1.499276
250;30;0.75;10;9;148452;149668;161;1.956311
500;5;0.75;1;0;294934;295828;52;2.080889
500;5;0.75;1;1;294895;295828;136;2.296440
500;5;0.75;1;2;294845;295828;258;2.471070
500;5;0.75;1;3;294841;295828;40;2.473275
500;5;0.75;1;4;295031;295828;68;2.436658
500;5;0.75;1;5;294864;295828;151;1.900936
500;5;0.75;1;6;294856;295828;225;1.842728
500;5;0.75;1;7;294850;295828;217;1.793504
500;5;0.75;1;8;294848;295828;204;1.527023
500;5;0.75;1;9;294829;295828;232;1.741079
500;5;0.75;2;0;307006;308086;223;1.938636
500;5;0.75;2;1;307134;308086;81;2.274245
500;5;0.75;2;2;307082;308086;247;2.289985
500;5;0.75;2;3;307154;308086;15;2.292300
500;5;0.75;2;4;307215;308086;297;2.262535
500;5;0.75;2;5;307180;308086;269;1.941748
500;5;0.75;2;6;307145;308086;252;1.762012
500;5;0.75;2;7;307177;308086;25;1.852205
500;5;0.75;2;8;307184;308086;230;2.385251
500;5;0.75;2;9;307127;308086;171;2.394057
500;5;0.75;3;0;298730;299796;239;1.894343
500;5;0.75;3;1;298882;299796;235;1.719880
500;5;0.75;3;2;298662;299796;211;1.660503
500;5;0.75;3;3;298923;299796;173;1.898783
500;5;0.75;3;4;298654;299796;147;1.980617
500;5;0.75;3;5;298640;299796;167;1.968739
500;5;0.75;3;6;298635;299796;76;1.975922
500;5;0.75;3;7;298676;299796;241;1.976204
500;5;0.75;3;8;298568;299796;295;2.040616
500;5;0.75;3;9;298607;299796;94;1.997430
500;5;0.75;4;0;305417;306480;166;2.168517
500;5;0.75;4;1;305489;306480;207;2.147388
500;5;0.75;4;2;305371;306480;298;2.309638
500;5;0.75;4;3;305417;306480;179;2.181052
500;5;0.75;4;4;305534;306480;20;2.078964
500;5;0.75;4;5;305362;306480;176;2.033719
500;5;0.75;4;6;305529;306480;127;1.871597
500;5;0.75;4;7;305401;306480;148;1.970192
500;5;0.75;4;8;305428;306480;53;2.170215
500;5;0.75;4;9;305310;306480;242;2.148171
500;5;0.75;5;0;299466;300342;219;2.511566
500;5;0.75;5;1;299434;300342;98;2.498332
500;5;0.75;5;2;299501;300342;114;2.456627
500;5;0.75;5;3;299426;300342;63;1.868768
500;5;0.75;5;4;299419;300342;35;2.227324
500;5;0.75;5;5;299477;300342;53;2.100491
500;5;0.75;5;6;299488;300342;106;2.074240
500;5;0.75;5;7;299461;300342;259;1.954271
500;5;0.75;5;8;299524;300342;201;1.966506
500;5;0.75;5;9;299428;300342;229;1.692222
500;5;0.75;6;0;301308;302571;216;2.434746
500;5;0.75;6;1;301495;302571;55;2.424699
500;5;0.75;6;2;301430;302571;278;2.113280
500;5;0.75;6;3;301318;302571;193;1.558679
500;5;0.75;6;4;301382;302571;259;1.567103
500;5;0.75;6;5;301304;302571;41;1.965029
500;5;0.75;6;6;301407;302571;168;2.426280
500;5;0.75;6;7;301430;302571;123;2.436330
500;5;0.75;6;8;301368;302571;277;2.441798
500;5;0.75;6;9;301492;302571;19;2.140525
500;5;0.75;7;0;300316;301339;136;2.164151
500;5;0.75;7;1;300398;301339;224;2.170394
500;5;0.75;7;2;300364;301339;290;2.195891
500;5;0.75;7;3;300441;301339;219;2.169092
500;5;0.75;7;4;300517;301339;167;2.080614
500;5;0.75;7;5;300534;301339;290;2.178130
500;5;0.75;7;6;300317;301339;189;2.157827
500;5;0.75;7;7;300149;301339;25;1.965011
500;5;0.75;7;8;300289;301339;151;1.903403
500;5;0.75;7;9;300406;301339;116;1.761011
500;5;0.75;8;0;305535;306454;138;1.863773
500;5;0.75;8;1;305381;306454;186;2.136136
500;5;0.75;8;2;305532;306454;292;2.129938
500;5;0.75;8;3;305559;306454;266;2.128139
500;5;0.75;8;4;305516;306454;135;2.152767
500;5;0.75;8;5;305479;306454;208;2.082723
500;5;0.75;8;6;305489;306454;220;2.125570
500;5;0.75;8;7;305487;306454;170;1.924439
500;5;0.75;8;8;305277;306454;138;1.861869
500;5;0.75;8;9;305412;306454;227;2.262528
500;5;0.75;9;0;301860;302828;199;1.788818
500;5;0.75;9;1;301981;302828;222;1.756227
500;5;0.75;9;2;302231;302828;225;1.763786
500;5;0.75;9;3;302021;302828;275;1.764244
500;5;0.75;9;4;302089;302828;276;1.771313
500;5;0.75;9;5;302031;302828;58;1.756473
500;5;0.75;9;6;301974;302828;225;1.840083
500;5;0.75;9;7;301887;302828;67;1.999087
500;5;0.75;9;8;302134;302828;75;1.930131
500;5;0.75;9;9;301927;302828;155;2.159533
500;5;0.75;10;0;298950;299910;82;2.052742
500;5;0.75;10;1;298907;299910;137;1.703916
500;5;0.75;10;2;298953;299910;111;1.690626
500;5;0.75;10;3;299139;299910;213;1.758302
500;5;0.75;10;4;299045;299910;205;2.126714
500;5;0.75;10;5;298928;299910;294;2.146506
500;5;0.75;10;6;299075;299910;117;2.080413
500;5;0.75;10;7;299139;299910;81;1.922300
500;5;0.75;10;8;299097;299910;44;1.864796
500;5;0.75;10;9;299041;299910;164;2.100374
500;10;0.75;1;0;303219;304387;296;1.651936
500;10;0.75;1;1;303305;304387;289;1.602524
500;10;0.75;1;2;303263;304387;190;1.772109
500;10;0.75;1;3;303299;304387;298;1.759282
500;10;0.75;1;4;303146;304387;298;1.971324
500;10;0.75;1;5;303013;304387;290;1.967270
500;10;0.75;1;6;303299;304387;276;1.632644
500;10;0.75;1;7;303488;304387;246;1.659203
500;10;0.75;1;8;303393;304387;128;1.755105
500;10;0.75;1;9;303405;304387;299;1.725050
500;10;0.75;2;0;301334;302379;272;2.079195
500;10;0.75;2;1;301072;302379;154;2.205994
500;10;0.75;2;2;301192;302379;210;2.195486
500;10;0.75;2;3;301188;302379;94;2.190467
500;10;0.75;2;4;301102;302379;142;2.267131
500;10;0.75;2;5;301014;302379;296;2.294193
500;10;0.75;2;6;301285;302379;227;2.243141
500;10;0.75;2;7;301212;302379;254;2.274062
500;10;0.75;2;8;301313;302379;144;2.055174
500;10;0.75;2;9;301164;302379;170;1.883332
500;10;0.75;3;0;301015;302417;222;2.699182
500;10;0.75;3;1;301127;302417;180;2.676839
500;10;0.75;3;2;301240;302417;233;2.622167
500;10;0.75;3;3;301017;302417;92;2.587525
500;10;0.75;3;4;301107;302417;106;2.696368
500;10;0.75;3;5;301410;302417;124;2.416931
500;10;0.75;3;6;301241;302417;26;2.089531
500;10;0.75;3;7;301265;302417;274;2.293783
500;10;0.75;3;8;301246;302417;7;2.256927
500;10;0.75;3;9;301206;302417;281;2.384582
500;10;0.75;4;0;299371;300784;4;2.377093
500;10;0.75;4;1;299501;300784;144;1.987848
500;10;0.75;4;2;299495;300784;228;2.053959
500;10;0.75;4;3;299472;300784;73;2.201527
500;10;0.75;4;4;299409;300784;266;2.019926
500;10;0.75;4;5;299361;300784;298;2.242865
500;10;0.75;4;6;299387;300784;235;2.272537
500;10;0.75;4;7;299362;300784;79;2.198500
500;10;0.75;4;8;299500;300784;293;2.026128
500;10;0.75;4;9;299360;300784;296;2.158204
500;10;0.75;5;0;302780;304374;194;2.155384
500;10;0.75;5;1;303115;304374;148;2.050979
500;10;0.75;5;2;302849;304374;154;2.134499
500;10;0.75;5;3;302665;304374;255;2.024924
500;10;0.75;5;4;302983;304374;213;1.819366
500;10;0.75;5;5;302727;304374;260;1.828356
500;10;0.75;5;6;303076;304374;165;2.027240
500;10;0.75;5;7;302746;304374;54;1.802170
500;10;0.75;5;8;302909;304374;285;1.715776
500;10;0.75;5;9;302804;304374;227;1.528815
500;10;0.75;6;0;300540;301836;94;2.520593
500;10;0.75;6;1;300651;301836;209;2.542049
500;10;0.75;6;2;300495;301836;117;1.919051
500;10;0.75;6;3;300449;301836;286;2.483967
500;10;0.75;6;4;300521;301836;185;2.139413
500;10;0.75;6;5;300584;301836;239;2.165361
500;10;0.75;6;6;300600;301836;211;2.407356
500;10;0.75;6;7;300440;301836;164;2.366967
500;10;0.75;6;8;300393;301836;174;2.415842
500;10;0.75;6;9;300487;301836;256;2.391130
500;10;0.75;7;0;303725;304952;205;2.135811
500;10;0.75;7;1;303393;304952;106;2.070765
500;10;0.75;7;2;303461;304952;220;2.263544
500;10;0.75;7;3;303405;304952;268;2.117121
500;10;0.75;7;4;303877;304952;210;2.024997
500;10;0.75;7;5;303624;304952;270;1.954503
500;10;0.75;7;6;303464;304952;279;2.094340
500;10;0.75;7;7;303494;304952;170;2.331636
500;10;0.75;7;8;303546;304952;150;2.367151
500;10;0.75;7;9;303452;304952;179;2.341305
500;10;0.75;8;0;295243;296478;273;1.900952
500;10;0.75;8;1;295532;296478;207;1.764942
500;10;0.75;8;2;295169;296478;214;1.730978
500;10;0.75;8;3;295142;296478;198;1.595275
500;10;0.75;8;4;295284;296478;183;1.700856
500;10;0.75;8;5;295220;296478;169;1.814491
500;10;0.75;8;6;295393;296478;265;1.865948
500;10;0.75;8;7;295306;296478;251;1.794330
500;10;0.75;8;8;295747;296478;291;1.657423
500;10;0.75;8;9;295315;296478;132;1.666443
500;10;0.75;9;0;300211;301359;68;2.539350
500;10;0.75;9;1;300013;301359;258;2.569797
500;10;0.75;9;2;300006;301359;270;2.571841
500;10;0.75;9;3;300070;301359;201;2.573683
500;10;0.75;9;4;300088;301359;97;2.144235
500;10;0.75;9;5;299981;301359;58;2.027091
500;10;0.75;9;6;299966;301359;202;1.952439
500;10;0.75;9;7;300138;301359;146;2.199626
500;10;0.75;9;8;300213;301359;256;2.169103
500;10;0.75;9;9;300040;301359;171;2.210926
500;10;0.75;10;0;305884;307089;49;2.158065
500;10;0.75;10;1;305793;307089;224;2.004232
500;10;0.75;10;2;305700;307089;7;2.040949
500;10;0.75;10;3;305466;307089;16;2.024046
500;10;0.75;10;4;305833;307089;288;2.432318
500;10;0.75;10;5;305523;307089;136;2.118256
500;10;0.75;10;6;305464;307089;214;2.127732
500;10;0.75;10;7;305770;307089;277;2.621104
500;10;0.75;10;8;305613;307089;90;2.130435
500;10;0.75;10;9;305526;307089;185;2.520413
500;30;0.75;1;0;300014;301675;196;2.351488
500;30;0.75;1;1;299655;301675;142;2.376400
500;30;0.75;1;2;300124;301675;266;2.635127
500;30;0.75;1;3;299997;301675;165;2.609348
500;30;0.75;1;4;300081;301675;245;2.731411
500;30;0.75;1;5;299975;301675;287;2.667802
500;30;0.75;1;6;300199;301675;296;2.252079
500;30;0.75;1;7;299969;301675;286;2.443593
500;30;0.75;1;8;299757;301675;292;2.187807
500;30;0.75;1;9;300025;301675;299;2.494091
500;30;0.75;2;0;297911;300055;125;2.651282
500;30;0.75;2;1;298670;300055;295;2.821610
500;30;0.75;2;2;298540;300055;207;2.551452
500;30;0.75;2;3;298110;300055;258;3.069216
500;30;0.75;2;4;298114;300055;291;2.934239
500;30;0.75;2;5;298208;300055;210;2.418047
500;30;0.75;2;6;298188;300055;294;2.122482
500;30;0.75;2;7;298158;300055;167;2.127610
500;30;0.75;2;8;298376;300055;180;2.024035
500;30;0.75;2;9;298066;300055;288;2.117178
500;30;0.75;3;0;303237;305087;261;2.856316
500;30;0.75;3;1;303189;305087;299;2.530865
500;30;0.75;3;2;303274;305087;249;2.547163
500;30;0.75;3;3;303255;305087;233;2.409190
500;30;0.75;3;4;303303;305087;286;2.437895
500;30;0.75;3;5;303270;305087;294;2.510930
500;30;0.75;3;6;303289;305087;285;2.704732
500;30;0.75;3;7;303543;305087;293;2.405458
500;30;0.75;3;8;303459;305087;280;2.862798
500;30;0.75;3;9;303124;305087;263;2.927366
500;30;0.75;4;0;299556;302032;192;3.394228
500;30;0.75;4;1;299711;302032;64;3.065545
500;30;0.75;4;2;299608;302032;2;3.167049
500;30;0.75;4;3;299738;302032;269;2.952461
500;30;0.75;4;4;299632;302032;210;3.239290
500;30;0.75;4;5;299649;302032;127;3.293262
500;30;0.75;4;6;299577;302032;230;4.045438
500;30;0.75;4;7;299779;302032;252;3.953939
500;30;0.75;4;8;300169;302032;200;3.367223
500;30;0.75;4;9;300057;302032;74;3.611060
500;30;0.75;5;0;302033;304462;224;3.610590
500;30;0.75;5;1;302207;304462;241;3.701932
500;30;0.75;5;2;302175;304462;143;3.369718
500;30;0.75;5;3;302176;304462;110;3.400582
500;30;0.75;5;4;302008;304462;280;3.758258
500;30;0.75;5;5;302309;304462;140;3.328747
500;30;0.75;5;6;302058;304462;138;2.779626
500;30;0.75;5;7;301917;304462;115;3.034400
500;30;0.75;5;8;302400;304462;166;2.916604
500;30;0.75;5;9;302060;304462;113;3.833255
500;30;0.75;6;0;294857;297012;295;3.073074
500;30;0.75;6;1;294907;297012;219;3.406596
500;30;0.75;6;2;295085;297012;196;3.111013
500;30;0.75;6;3;294899;297012;288;2.359772
500;30;0.75;6;4;295374;297012;256;2.169227
500;30;0.75;6;5;295318;297012;256;2.182014
500;30;0.75;6;6;294867;297012;272;2.265553
500;30;0.75;6;7;295041;297012;291;2.324354
500;30;0.75;6;8;294804;297012;291;2.716270
500;30;0.75;6;9;295130;297012;184;2.197373
500;30;0.75;7;0;301655;303364;236;1.954274
500;30;0.75;7;1;301996;303364;234;1.639276
500;30;0.75;7;2;301828;303364;212;1.764052
500;30;0.75;7;3;301785;303364;283;1.745451
500;30;0.75;7;4;301407;303364;270;1.944755
500;30;0.75;7;5;301690;303364;200;1.911399
500;30;0.75;7;6;301454;303364;158;1.969105
500;30;0.75;7;7;301548;303364;289;1.941540
500;30;0.75;7;8;301782;303364;299;1.807206
500;30;0.75;7;9;301502;303364;146;2.057359
500;30;0.75;8;0;305069;307007;239;1.834865
500;30;0.75;8;1;305005;307007;246;1.950673
500;30;0.75;8;2;305355;307007;251;1.722193
500;30;0.75;8;3;305079;307007;158;1.789225
500;30;0.75;8;4;304788;307007;169;1.844817
500;30;0.75;8;5;305198;307007;230;1.721129
500;30;0.75;8;6;305181;307007;235;1.847500
500;30;0.75;8;7;305387;307007;271;1.933791
500;30;0.75;8;8;305187;307007;289;1.699194
500;30;0.75;8;9;305156;307007;233;1.873688
500;30;0.75;9;0;301226;303199;271;2.226618
500;30;0.75;9;1;301155;303199;270;2.080321
500;30;0.75;9;2;301313;303199;257;2.124744
500;30;0.75;9;3;301323;303199;210;2.147435
500;30;0.75;9;4;301180;303199;164;2.163913
500;30;0.75;9;5;300898;303199;244;2.300052
500;30;0.75;9;6;301274;303199;252;2.199049
500;30;0.75;9;7;300987;303199;191;2.264067
500;30;0.75;9;8;301364;303199;271;2.165741
500;30;0.75;9;9;301200;303199;259;2.482951
500;30;0.75;10;0;298926;300572;229;1.811409
500;30;0.75;10;1;298746;300572;286;1.853029
500;30;0.75;10;2;298986;300572;282;1.901971
500;30;0.75;10;3;298800;300572;271;1.894786
500;30;0.75;10;4;299189;300572;273;1.791730
500;30;0.75;10;5;299021;300572;283;2.139415
500;30;0.75;10;6;299013;300572;249;2.030281
500;30;0.75;10;7;298993;300572;263;2.108973
500;30;0.75;10;8;298666;300572;205;2.060760
500;30;0.75;10;9;298785;300572;298;1.935201
