chub
n;m;t;i;s;opt;best;iter;time
int;int;float;int;int;float;float;int;float
250;30;0.50;7;4;105449;106372;114;1.081083
250;30;0.50;7;5;105509;106372;52;1.091677
250;30;0.50;7;6;105677;106372;298;1.017938
250;30;0.50;7;7;105678;106372;261;1.083332
250;30;0.50;7;8;105502;106372;272;1.047669
250;30;0.50;7;9;105554;106372;255;1.073466
250;30;0.50;8;0;103345;104032;270;0.989242
250;30;0.50;8;1;103651;104032;249;0.962431
250;30;0.50;8;2;103243;104032;109;0.987809
250;30;0.50;8;3;103371;104032;230;0.975680
250;30;0.50;8;4;103328;104032;294;0.977906
250;30;0.50;8;5;103289;104032;259;0.983744
250;30;0.50;8;6;103357;104032;53;0.979291
250;30;0.50;8;7;103202;104032;73;0.990651
250;30;0.50;8;8;103205;104032;222;1.000083
250;30;0.50;8;9;103365;104032;241;0.979525
250;30;0.50;9;0;106199;106856;157;0.566217
250;30;0.50;9;1;106220;106856;181;0.546863
250;30;0.50;9;2;106220;106856;255;0.686284
250;30;0.50;9;3;106217;106856;115;0.459543
250;30;0.50;9;4;106199;106856;170;0.620835
250;30;0.50;9;5;106309;106856;119;0.803822
250;30;0.50;9;6;106220;106856;171;0.583022
250;30;0.50;9;7;106368;106856;106;0.684099
250;30;0.50;9;8;106145;106856;135;0.522006
250;30;0.50;9;9;106452;106856;204;0.648255
250;30;0.50;10;0;104930;105780;219;1.040206
250;30;0.50;10;1;105098;105780;293;1.016409
250;30;0.50;10;2;105136;105780;185;1.053194
250;30;0.50;10;3;104742;105780;246;1.083234
250;30;0.50;10;4;104931;105780;287;1.089410
250;30;0.50;10;5;104893;105780;33;1.091044
250;30;0.50;10;6;104779;105780;95;1.107530
250;30;0.50;10;7;105057;105780;283;1.052475
250;30;0.50;10;8;105002;105780;18;1.087790
250;30;0.50;10;9;104920;105780;209;1.063055
250;30;0.75;1;0;149525;150163;214;1.048520
250;30;0.75;1;1;149439;150163;253;1.065764
250;30;0.75;1;2;149622;150163;297;1.000003
250;30;0.75;1;3;149495;150163;88;1.037483
250;30;0.75;1;4;149461;150163;30;1.065405
250;30;0.75;1;5;149649;150163;261;1.010151
250;30;0.75;1;6;149470;150163;159;1.049889
250;30;0.75;1;7;149493;150163;242;1.059506
250;30;0.75;1;8;149523;150163;211;1.043378
250;30;0.75;1;9;149522;150163;119;1.030072
250;30;0.75;2;0;149241;149958;203;1.063216
250;30;0.75;2;1;149417;149958;160;1.040530
250;30;0.75;2;2;149251;149958;241;1.062807
250;30;0.75;2;3;149171;149958;160;1.061413
250;30;0.75;2;4;149294;149958;55;1.039564
250;30;0.75;2;5;149416;149958;138;1.040749
250;30;0.75;2;6;149294;149958;33;1.028215
250;30;0.75;2;7;149379;149958;222;1.036066
250;30;0.75;2;8;149253;149958;229;1.027112
250;30;0.75;2;9;149210;149958;128;1.051444
250;30;0.75;3;0;152377;153007;172;1.034083
250;30;0.75;3;1;152244;153007;144;1.072998
250;30;0.75;3;2;152602;153007;167;1.036933
250;30;0.75;3;3;152562;153007;296;0.980982
250;30;0.75;3;4;152257;153007;26;1.070145
250;30;0.75;3;5;152499;153007;299;1.037697
250;30;0.75;3;6;152392;153007;232;1.021878
250;30;0.75;3;7;152409;153007;52;1.077851
250;30;0.75;3;8;152222;153007;263;1.072880
250;30;0.75;3;9;152760;153007;214;0.925302
250;30;0.75;4;0;152402;153234;136;1.109895
250;30;0.75;4;1;152492;153234;90;1.113100
250;30;0.75;4;2;152385;153234;263;1.098162
250;30;0.75;4;3;152347;153234;269;1.096748
250;30;0.75;4;4;152600;153234;171;1.083342
250;30;0.75;4;5;152550;153234;175;1.106751
250;30;0.75;4;6;152382;153234;139;1.111447
250;30;0.75;4;7;152460;153234;224;1.082586
250;30;0.75;4;8;152480;153234;80;1.074084
250;30;0.75;4;9;152533;153234;71;1.078643
250;30;0.75;5;0;149737;150287;129;1.015099
250;30;0.75;5;1;149603;150287;294;1.058695
250;30;0.75;5;2;149714;150287;48;1.040866
250;30;0.75;5;3;149778;150287;243;0.996270
250;30;0.75;5;4;149662;150287;222;1.016320
250;30;0.75;5;5;149758;150287;123;0.958151
250;30;0.75;5;6;149917;150287;269;0.999657
250;30;0.75;5;7;149657;150287;281;1.010747
250;30;0.75;5;8;149670;150287;289;1.011402
250;30;0.75;5;9;149834;150287;273;0.979603
250;30;0.75;6;0;147914;148574;178;1.137078
250;30;0.75;6;1;147839;148574;149;1.138446
250;30;0.75;6;2;147975;148574;248;1.136754
250;30;0.75;6;3;147812;148574;255;1.139046
250;30;0.75;6;4;147869;148574;268;1.136461
250;30;0.75;6;5;147930;148574;76;1.115157
250;30;0.75;6;6;147855;148574;264;1.154388
250;30;0.75;6;7;147846;148574;274;1.128623
250;30;0.75;6;8;147902;148574;263;1.136992
250;30;0.75;6;9;147908;148574;2;1.128372
250;30;0.75;7;0;146971;147477;232;0.841242
250;30;0.75;7;1;147029;147477;152;0.728528
250;30;0.75;7;2;147075;147477;162;0.720572
250;30;0.75;7;3;147042;147477;293;0.858735
250;30;0.75;7;4;147250;147477;264;0.839198
250;30;0.75;7;5;146995;147477;299;0.838324
250;30;0.75;7;6;147091;147477;269;0.900149
250;30;0.75;7;7;147028;147477;132;0.723902
250;30;0.75;7;8;146975;147477;227;0.794978
250;30;0.75;7;9;147250;147477;139;0.787541
250;30;0.75;8;0;152293;152912;245;1.002203
250;30;0.75;8;1;152318;152912;155;0.992617
250;30;0.75;8;2;152163;152912;277;1.031268
250;30;0.75;8;3;152451;152912;196;0.777407
250;30;0.75;8;4;152281;152912;66;1.052148
250;30;0.75;8;5;152249;152912;262;1.020642
250;30;0.75;8;6;152409;152912;220;1.026768
250;30;0.75;8;7;152232;152912;286;1.013466
250;30;0.75;8;8;152170;152912;255;1.019322
250;30;0.75;8;9;152393;152912;212;0.939209
250;30;0.75;9;0;148969;149570;199;1.051251
250;30;0.75;9;1;148946;149570;85;1.027344
250;30;0.75;9;2;148856;149570;121;1.030472
250;30;0.75;9;3;149069;149570;178;1.021127
250;30;0.75;9;4;148888;149570;281;1.001583
250;30;0.75;9;5;148974;149570;278;0.995437
250;30;0.75;9;6;148966;149570;239;0.997195
250;30;0.75;9;7;148790;149570;296;1.032688
250;30;0.75;9;8;148774;149570;82;1.049827
250;30;0.75;9;9;149216;149570;165;1.026900
250;30;0.75;10;0;149046;149668;247;1.159028
250;30;0.75;10;1;148935;149668;299;1.169301
250;30;0.75;10;2;148894;149668;272;1.172062
250;30;0.75;10;3;148996;149668;87;1.163452
250;30;0.75;10;4;149018;149668;62;1.125828
250;30;0.75;10;5;149075;149668;115;1.154420
250;30;0.75;10;6;149047;149668;227;1.161728
250;30;0.75;10;7;149029;149668;74;1.141919
250;30;0.75;10;8;148971;149668;164;1.173722
250;30;0.75;10;9;148903;149668;124;1.153953
500;5;0.25;1;0;119924;120148;269;0.910200
500;5;0.25;1;1;119873;120148;31;0.903005
500;5;0.25;1;2;119900;120148;236;0.903478
500;5;0.25;1;3;119923;120148;122;0.902318
500;5;0.25;1;4;119989;120148;75;0.903966
500;5;0.25;1;5;119929;120148;153;0.900772
500;5;0.25;1;6;119920;120148;294;0.903438
500;5;0.25;1;7;119918;120148;116;0.903205
500;5;0.25;1;8;119907;120148;181;0.900037
500;5;0.25;1;9;119946;120148;88;0.899378
500;5;0.25;2;0;117717;117879;261;0.876050
500;5;0.25;2;1;117612;117879;59;0.874053
500;5;0.25;2;2;117644;117879;283;0.872618
500;5;0.25;2;3;117588;117879;49;0.874018
500;5;0.25;2;4;117607;117879;147;0.873974
500;5;0.25;2;5;117618;117879;23;0.871017
500;5;0.25;2;6;117600;117879;169;0.873525
500;5;0.25;2;7;117625;117879;156;0.870370
500;5;0.25;2;8;117653;117879;110;0.871045
500;5;0.25;2;9;117590;117879;223;0.870602
500;5;0.25;3;0;120754;121131;271;0.642114
500;5;0.25;3;1;120853;121131;271;0.633778
500;5;0.25;3;2;120798;121131;241;0.619968
500;5;0.25;3;3;120890;121131;197;0.628884
500;5;0.25;3;4;120826;121131;189;0.633018
500;5;0.25;3;5;120939;121131;231;0.621244
500;5;0.25;3;6;120826;121131;46;0.631063
500;5;0.25;3;7;120785;121131;100;0.627285
500;5;0.25;3;8;120826;121131;184;0.630190
500;5;0.25;3;9;120812;121131;250;0.631960
500;5;0.25;4;0;120583;120804;179;0.892172
500;5;0.25;4;1;120530;120804;200;0.895590
500;5;0.25;4;2;120502;120804;244;0.893065
500;5;0.25;4;3;120530;120804;8;0.892513
500;5;0.25;4;4;120542;120804;3;0.895001
500;5;0.25;4;5;120599;120804;236;0.893858
500;5;0.25;4;6;120502;120804;240;0.896085
500;5;0.25;4;7;120561;120804;109;0.894330
500;5;0.25;4;8;120604;120804;279;0.886430
500;5;0.25;4;9;120520;120804;59;0.894588
500;5;0.25;5;0;121977;122319;297;0.863839
500;5;0.25;5;1;121996;122319;2;0.857565
500;5;0.25;5;2;121981;122319;180;0.854421
500;5;0.25;5;3;122040;122319;165;0.855773
500;5;0.25;5;4;122031;122319;122;0.859271
500;5;0.25;5;5;122030;122319;180;0.854517
500;5;0.25;5;6;122011;122319;36;0.855897
500;5;0.25;5;7;121978;122319;60;0.856150
500;5;0.25;5;8;122040;122319;47;0.853774
500;5;0.25;5;9;121990;122319;186;0.846984
500;5;0.25;6;0;121749;122024;60;0.927281
500;5;0.25;6;1;121779;122024;38;0.915076
500;5;0.25;6;2;121722;122024;149;0.917470
500;5;0.25;6;3;121695;122024;104;0.914903
500;5;0.25;6;4;121775;122024;22;0.916047
500;5;0.25;6;5;121712;122024;17;0.918933
500;5;0.25;6;6;121721;122024;167;0.917786
500;5;0.25;6;7;121679;122024;281;0.917636
500;5;0.25;6;8;121707;122024;119;0.914272
500;5;0.25;6;9;121768;122024;267;0.918698
500;5;0.25;7;0;118843;119127;125;0.934213
500;5;0.25;7;1;118868;119127;88;0.931517
500;5;0.25;7;2;118812;119127;288;0.929374
500;5;0.25;7;3;118848;119127;117;0.931062
500;5;0.25;7;4;118881;119127;147;0.929990
500;5;0.25;7;5;118841;119127;157;0.930282
500;5;0.25;7;6;118856;119127;87;0.929004
500;5;0.25;7;7;118931;119127;149;0.924315
500;5;0.25;7;8;118863;119127;249;0.927855
500;5;0.25;7;9;118841;119127;155;0.925667
500;5;0.25;8;0;120308;120568;222;0.846524
500;5;0.25;8;1;120349;120568;107;0.834320
500;5;0.25;8;2;120326;120568;196;0.835765
500;5;0.25;8;3;120210;120568;126;0.840376
500;5;0.25;8;4;120293;120568;143;0.834346
500;5;0.25;8;5;120291;120568;231;0.830882
500;5;0.25;8;6;120361;120568;86;0.826810
500;5;0.25;8;7;120301;120568;83;0.827385
500;5;0.25;8;8;120283;120568;163;0.827476
500;5;0.25;8;9;120266;120568;230;0.828030
500;5;0.25;9;0;121283;121586;62;0.810439
500;5;0.25;9;1;121353;121586;104;0.805914
500;5;0.25;9;2;121295;121586;84;0.802495
500;5;0.25;9;3;121264;121586;231;0.806924
500;5;0.25;9;4;121326;121586;8;0.806537
500;5;0.25;9;5;121309;121586;142;0.806561
500;5;0.25;9;6;121311;121586;153;0.805342
500;5;0.25;9;7;121319;121586;175;0.807749
500;5;0.25;9;8;121348;121586;3;0.806122
500;5;0.25;9;9;121324;121586;61;0.805784
500;5;0.25;10;0;120417;120717;4;0.848345
500;5;0.25;10;1;120452;120717;150;0.836503
500;5;0.25;10;2;120463;120717;69;0.836897
500;5;0.25;10;3;120478;120717;273;0.834301
500;5;0.25;10;4;120449;120717;115;0.838715
500;5;0.25;10;5;120404;120717;14;0.838795
500;5;0.25;10;6;120488;120717;186;0.843453
500;5;0.25;10;7;120421;120717;27;0.838200
500;5;0.25;10;8;120430;120717;114;0.841163
500;5;0.25;10;9;120455;120717;172;0.827459
500;5;0.50;1;0;218210;218428;164;0.916062
500;5;0.50;1;1;218242;218428;237;0.905273
500;5;0.50;1;2;218195;218428;256;0.909722
500;5;0.50;1;3;218225;218428;198;0.914005
500;5;0.50;1;4;218171;218428;15;0.906574
500;5;0.50;1;5;218221;218428;94;0.908257
500;5;0.50;1;6;218187;218428;129;0.908436
500;5;0.50;1;7;218168;218428;252;0.903291
500;5;0.50;1;8;218225;218428;106;0.901277
500;5;0.50;1;9;218184;218428;71;0.899904
500;5;0.50;2;0;220918;221202;3;0.907519
500;5;0.50;2;1;220939;221202;193;0.901082
500;5;0.50;2;2;220943;221202;276;0.904146
500;5;0.50;2;3;220926;221202;257;0.904218
500;5;0.50;2;4;220893;221202;110;0.898233
500;5;0.50;2;5;220948;221202;66;0.899858
500;5;0.50;2;6;220936;221202;129;0.904582
500;5;0.50;2;7;220981;221202;158;0.903200
500;5;0.50;2;8;220940;221202;66;0.904587
500;5;0.50;2;9;220921;221202;40;0.900249
500;5;0.50;3;0;217279;217542;127;0.841181
500;5;0.50;3;1;217297;217542;113;0.837408
500;5;0.50;3;2;217278;217542;49;0.842611
500;5;0.50;3;3;217295;217542;176;0.829455
500;5;0.50;3;4;217269;217542;191;0.842110
500;5;0.50;3;5;217339;217542;190;0.840006
500;5;0.50;3;6;217256;217542;213;0.835344
500;5;0.50;3;7;217263;217542;175;0.843625
500;5;0.50;3;8;217277;217542;213;0.842587
500;5;0.50;3;9;217343;217542;241;0.833654
500;5;0.50;4;0;223261;223560;123;0.863832
500;5;0.50;4;1;223389;223560;220;0.859413
500;5;0.50;4;2;223265;223560;228;0.862445
500;5;0.50;4;3;223296;223560;107;0.864101
500;5;0.50;4;4;223245;223560;172;0.855749
500;5;0.50;4;5;223290;223560;219;0.852508
500;5;0.50;4;6;223297;223560;299;0.866049
500;5;0.50;4;7;223294;223560;200;0.864581
500;5;0.50;4;8;223348;223560;217;0.859191
500;5;0.50;4;9;223399;223560;272;0.857604
500;5;0.50;5;0;218580;218966;257;0.804368
500;5;0.50;5;1;218530;218966;44;0.783818
500;5;0.50;5;2;218557;218966;263;0.792275
500;5;0.50;5;3;218617;218966;58;0.792962
500;5;0.50;5;4;218560;218966;87;0.803838
500;5;0.50;5;5;218563;218966;191;0.785915
500;5;0.50;5;6;218624;218966;187;0.778022
500;5;0.50;5;7;218611;218966;187;0.774649
500;5;0.50;5;8;218586;218966;115;0.773077
500;5;0.50;5;9;218570;218966;131;0.783519
500;5;0.50;6;0;220239;220530;93;0.885454
500;5;0.50;6;1;220223;220530;123;0.881837
500;5;0.50;6;2;220261;220530;275;0.880659
500;5;0.50;6;3;220259;220530;43;0.875173
500;5;0.50;6;4;220260;220530;167;0.866645
500;5;0.50;6;5;220206;220530;3;0.872038
500;5;0.50;6;6;220296;220530;94;0.869154
500;5;0.50;6;7;220239;220530;50;0.870840
500;5;0.50;6;8;220211;220530;228;0.869600
500;5;0.50;6;9;220205;220530;36;0.868552
500;5;0.50;7;0;219719;219989;292;0.880783
500;5;0.50;7;1;219732;219989;220;0.886658
500;5;0.50;7;2;219674;219989;157;0.883289
500;5;0.50;7;3;219679;219989;212;0.887304
500;5;0.50;7;4;219762;219989;260;0.885386
500;5;0.50;7;5;219680;219989;260;0.887389
500;5;0.50;7;6;219782;219989;66;0.883458
500;5;0.50;7;7;219662;219989;18;0.893519
500;5;0.50;7;8;219696;219989;33;0.877647
500;5;0.50;7;9;219710;219989;213;0.886326
500;5;0.50;8;0;217989;218215;114;0.886225
500;5;0.50;8;1;217947;218215;221;0.879193
500;5;0.50;8;2;217964;218215;79;0.877853
500;5;0.50;8;3;217964;218215;201;0.879037
500;5;0.50;8;4;217946;218215;203;0.877674
500;5;0.50;8;5;217960;218215;32;0.876566
500;5;0.50;8;6;217916;218215;243;0.875497
500;5;0.50;8;7;218010;218215;48;0.878625
500;5;0.50;8;8;217949;218215;230;0.879034
500;5;0.50;8;9;218012;218215;252;0.877898
500;5;0.50;9;0;216686;216976;55;0.850666
500;5;0.50;9;1;216728;216976;74;0.838392
500;5;0.50;9;2;216665;216976;67;0.838218
500;5;0.50;9;3;216749;216976;87;0.840477
500;5;0.50;9;4;216673;216976;297;0.834844
500;5;0.50;9;5;216691;216976;173;0.837853
500;5;0.50;9;6;216657;216976;289;0.834859
500;5;0.50;9;7;216658;216976;226;0.838858
500;5;0.50;9;8;216702;216976;2;0.837762
500;5;0.50;9;9;216736;216976;262;0.837995
500;5;0.50;10;0;219409;219719;220;0.852986
500;5;0.50;10;1;219373;219719;153;0.844567
500;5;0.50;10;2;219449;219719;186;0.848332
500;5;0.50;10;3;219403;219719;9;0.846277
500;5;0.50;10;4;219434;219719;18;0.848199
500;5;0.50;10;5;219431;219719;185;0.848986
500;5;0.50;10;6;219393;219719;287;0.847565
500;5;0.50;10;7;219405;219719;242;0.849836
500;5;0.50;10;8;219487;219719;178;0.845743
500;5;0.50;10;9;219439;219719;257;0.847326
500;5;0.75;1;0;295520;295828;237;0.823760
500;5;0.75;1;1;295503;295828;295;0.807557
500;5;0.75;1;2;295531;295828;276;0.809559
500;5;0.75;1;3;295561;295828;234;0.794846
500;5;0.75;1;4;295522;295828;232;0.807349
500;5;0.75;1;5;295502;295828;137;0.815468
500;5;0.75;1;6;295537;295828;270;0.812095
500;5;0.75;1;7;295548;295828;292;0.808500
500;5;0.75;1;8;295533;295828;205;0.794688
500;5;0.75;1;9;295530;295828;115;0.798779
500;5;0.75;2;0;307878;308086;272;0.893311
500;5;0.75;2;1;307881;308086;297;0.883652
500;5;0.75;2;2;307872;308086;100;0.874060
500;5;0.75;2;3;307881;308086;131;0.873549
500;5;0.75;2;4;307874;308086;196;0.869080
500;5;0.75;2;5;307874;308086;4;0.872581
500;5;0.75;2;6;307832;308086;241;0.868606
500;5;0.75;2;7;307856;308086;26;0.869089
500;5;0.75;2;8;307791;308086;295;0.874492
500;5;0.75;2;9;307904;308086;195;0.868825
500;5;0.75;3;0;299559;299796;151;0.789300
500;5;0.75;3;1;299535;299796;110;0.779914
500;5;0.75;3;2;299482;299796;109;0.767205
500;5;0.75;3;3;299515;299796;34;0.772919
500;5;0.75;3;4;299479;299796;140;0.801057
500;5;0.75;3;5;299518;299796;103;0.791946
500;5;0.75;3;6;299519;299796;190;0.784878
500;5;0.75;3;7;299520;299796;287;0.766293
500;5;0.75;3;8;299456;299796;160;0.782361
500;5;0.75;3;9;299543;299796;283;0.785954
500;5;0.75;4;0;306229;306480;118;0.863738
500;5;0.75;4;1;306175;306480;295;0.867290
500;5;0.75;4;2;306229;306480;188;0.865998
500;5;0.75;4;3;306185;306480;171;0.862549
500;5;0.75;4;4;306234;306480;76;0.866187
500;5;0.75;4;5;306283;306480;190;0.862855
500;5;0.75;4;6;306188;306480;282;0.865202
500;5;0.75;4;7;306253;306480;59;0.858672
500;5;0.75;4;8;306183;306480;151;0.866523
500;5;0.75;4;9;306213;306480;30;0.861670
500;5;0.75;5;0;300155;300342;135;0.929909
500;5;0.75;5;1;300103;300342;72;0.921572
500;5;0.75;5;2;300123;300342;63;0.918775
500;5;0.75;5;3;300107;300342;207;0.921208
500;5;0.75;5;4;300086;300342;18;0.922545
500;5;0.75;5;5;300104;300342;168;0.920960
500;5;0.75;5;6;300111;300342;233;0.920666
500;5;0.75;5;7;300106;300342;74;0.921503
500;5;0.75;5;8;300103;300342;40;0.912213
500;5;0.75;5;9;300143;300342;56;0.920433
500;5;0.75;6;0;302316;302571;289;0.767410
500;5;0.75;6;1;302257;302571;205;0.761536
500;5;0.75;6;2;302285;302571;78;0.762095
500;5;0.75;6;3;302278;302571;252;0.760782
500;5;0.75;6;4;302323;302571;134;0.753832
500;5;0.75;6;5;302214;302571;123;0.756428
500;5;0.75;6;6;302186;302571;228;0.763057
500;5;0.75;6;7;302233;302571;206;0.762186
500;5;0.75;6;8;302222;302571;92;0.761088
500;5;0.75;6;9;302327;302571;239;0.760863
500;5;0.75;7;0;301040;301339;21;0.778056
500;5;0.75;7;1;301040;301339;135;0.773216
500;5;0.75;7;2;301113;301339;291;0.772054
500;5;0.75;7;3;301105;301339;286;0.779318
500;5;0.75;7;4;301073;301339;181;0.774885
500;5;0.75;7;5;301161;301339;63;0.772366
500;5;0.75;7;6;301123;301339;278;0.770919
500;5;0.75;7;7;301116;301339;56;0.771451
500;5;0.75;7;8;301046;301339;286;0.773629
500;5;0.75;7;9;301142;301339;234;0.766869
500;5;0.75;8;0;306171;306454;269;0.828744
500;5;0.75;8;1;306185;306454;96;0.826027
500;5;0.75;8;2;306217;306454;137;0.823992
500;5;0.75;8;3;306184;306454;237;0.822831
500;5;0.75;8;4;306191;306454;247;0.823009
500;5;0.75;8;5;306252;306454;150;0.823268
500;5;0.75;8;6;306178;306454;256;0.824176
500;5;0.75;8;7;306205;306454;16;0.830892
500;5;0.75;8;8;306206;306454;122;0.824698
500;5;0.75;8;9;306185;306454;279;0.822117
500;5;0.75;9;0;302669;302828;275;0.909794
500;5;0.75;9;1;302672;302828;106;0.894792
500;5;0.75;9;2;302574;302828;221;0.892910
500;5;0.75;9;3;302606;302828;237;0.898289
500;5;0.75;9;4;302603;302828;217;0.901447
500;5;0.75;9;5;302583;302828;21;0.898960
500;5;0.75;9;6;302634;302828;184;0.897877
500;5;0.75;9;7;302603;302828;34;0.899002
500;5;0.75;9;8;302611;302828;144;0.898949
500;5;0.75;9;9;302588;302828;142;0.901290
500;5;0.75;10;0;299713;299910;198;0.898962
500;5;0.75;10;1;299730;299910;114;0.898501
500;5;0.75;10;2;299683;299910;138;0.899209
500;5;0.75;10;3;299728;299910;5;0.886721
500;5;0.75;10;4;299716;299910;77;0.896877
500;5;0.75;10;5;299720;299910;124;0.897726
500;5;0.75;10;6;299727;299910;39;0.896106
500;5;0.75;10;7;299744;299910;82;0.894136
500;5;0.75;10;8;299753;299910;176;0.897428
500;5;0.75;10;9;299712;299910;193;0.898680
500;10;0.25;1;0;117291;117821;17;1.054690
500;10;0.25;1;1;117222;117821;282;1.052989
500;10;0.25;1;2;117285;117821;217;1.061230
500;10;0.25;1;3;117218;117821;198;1.060435
500;10;0.25;1;4;117263;117821;106;1.052607
500;10;0.25;1;5;117164;117821;37;1.052583
500;10;0.25;1;6;117200;117821;31;1.055254
500;10;0.25;1;7;117203;117821;272;1.056327
500;10;0.25;1;8;117328;117821;251;1.051907
500;10;0.25;1;9;117157;117821;50;1.049012
500;10;0.25;2;0;118661;119249;291;0.978331
500;10;0.25;2;1;118694;119249;174;0.968431
500;10;0.25;2;2;118554;119249;112;0.968688
500;10;0.25;2;3;118516;119249;290;0.974194
500;10;0.25;2;4;118596;119249;136;0.968154
500;10;0.25;2;5;118655;119249;192;0.976785
500;10;0.25;2;6;118743;119249;48;0.967513
500;10;0.25;2;7;118598;119249;220;0.974197
500;10;0.25;2;8;118645;119249;105;0.979764
500;10;0.25;2;9;118648;119249;203;0.977034
500;10;0.25;3;0;118667;119215;87;1.016682
500;10;0.25;3;1;118660;119215;42;1.007104
500;10;0.25;3;2;118662;119215;133;1.004991
500;10;0.25;3;3;118568;119215;76;0.997577
500;10;0.25;3;4;118645;119215;132;0.998709
500;10;0.25;3;5;118630;119215;284;0.995317
500;10;0.25;3;6;118719;119215;219;1.001941
500;10;0.25;3;7;118593;119215;37;1.005740
500;10;0.25;3;8;118707;119215;176;1.006270
500;10;0.25;3;9;118891;119215;73;1.003229
500;10;0.25;4;0;118378;118829;98;1.024780
500;10;0.25;4;1;118261;118829;242;1.003819
500;10;0.25;4;2;118148;118829;108;1.016709
500;10;0.25;4;3;118220;118829;246;1.015483
500;10;0.25;4;4;118119;118829;250;1.017052
500;10;0.25;4;5;118135;118829;12;1.003222
500;10;0.25;4;6;118139;118829;72;1.005956
500;10;0.25;4;7;118033;118829;87;1.008297
500;10;0.25;4;8;118324;118829;180;1.003481
500;10;0.25;4;9;118275;118829;70;1.008702
500;10;0.25;5;0;116097;116530;49;1.032138
500;10;0.25;5;1;116052;116530;135;1.027187
500;10;0.25;5;2;116057;116530;293;1.022968
500;10;0.25;5;3;116069;116530;195;1.022081
500;10;0.25;5;4;116018;116530;91;1.025113
500;10;0.25;5;5;116059;116530;267;1.021143
500;10;0.25;5;6;115948;116530;5;1.013996
500;10;0.25;5;7;116019;116530;43;1.016105
500;10;0.25;5;8;116021;116530;244;1.010575
500;10;0.25;5;9;115969;116530;227;1.014460
500;10;0.25;6;0;118899;119504;138;0.990102
500;10;0.25;6;1;118950;119504;131;0.981445
500;10;0.25;6;2;118951;119504;134;0.988369
500;10;0.25;6;3;118992;119504;147;0.981110
500;10;0.25;6;4;118929;119504;124;0.978627
500;10;0.25;6;5;118752;119504;31;0.985140
500;10;0.25;6;6;118833;119504;260;0.982132
500;10;0.25;6;7;118736;119504;104;0.980799
500;10;0.25;6;8;119065;119504;57;0.983626
500;10;0.25;6;9;118881;119504;187;0.989965
500;10;0.25;7;0;119305;119827;221;0.882623
500;10;0.25;7;1;119237;119827;277;0.877045
500;10;0.25;7;2;119112;119827;232;0.862134
500;10;0.25;7;3;119039;119827;168;0.869223
500;10;0.25;7;4;119032;119827;176;0.872882
500;10;0.25;7;5;119011;119827;237;0.897960
500;10;0.25;7;6;119271;119827;221;0.870495
500;10;0.25;7;7;118930;119827;147;0.899440
500;10;0.25;7;8;119174;119827;258;0.873891
500;10;0.25;7;9;119121;119827;285;0.866173
500;10;0.25;8;0;117750;118344;201;0.890638
500;10;0.25;8;1;117621;118344;140;0.891890
500;10;0.25;8;2;117697;118344;152;0.876045
500;10;0.25;8;3;117539;118344;152;0.887244
500;10;0.25;8;4;117697;118344;272;0.887266
500;10;0.25;8;5;117602;118344;50;0.883231
500;10;0.25;8;6;117609;118344;35;0.884809
500;10;0.25;8;7;117806;118344;245;0.888405
500;10;0.25;8;8;117927;118344;166;0.868746
500;10;0.25;8;9;117615;118344;160;0.881973
500;10;0.25;9;0;117106;117815;270;0.981476
500;10;0.25;9;1;117162;117815;216;0.975070
500;10;0.25;9;2;117102;117815;71;0.979913
500;10;0.25;9;3;117154;117815;16;0.982178
500;10;0.25;9;4;117187;117815;229;0.976681
500;10;0.25;9;5;117043;117815;98;0.980215
500;10;0.25;9;6;117162;117815;31;0.976768
500;10;0.25;9;7;117242;117815;195;0.974109
500;10;0.25;9;8;117141;117815;251;0.967917
500;10;0.25;9;9;117185;117815;118;0.967973
500;10;0.25;10;0;118624;119251;50;1.099314
500;10;0.25;10;1;118760;119251;164;1.092400
500;10;0.25;10;2;118674;119251;30;1.093807
500;10;0.25;10;3;118731;119251;92;1.097727
500;10;0.25;10;4;118706;119251;100;1.087678
500;10;0.25;10;5;118643;119251;11;1.089598
500;10;0.25;10;6;118851;119251;108;1.087787
500;10;0.25;10;7;118727;119251;187;1.090569
500;10;0.25;10;8;118768;119251;275;1.092028
500;10;0.25;10;9;118612;119251;130;1.103982
500;10;0.50;1;0;216795;217377;11;1.018600
500;10;0.50;1;1;216795;217377;73;1.022306
500;10;0.50;1;2;216903;217377;181;1.021448
500;10;0.50;1;3;216834;217377;211;1.024562
500;10;0.50;1;4;216940;217377;93;1.016159
500;10;0.50;1;5;217043;217377;126;1.015005
500;10;0.50;1;6;217083;217377;46;1.015220
500;10;0.50;1;7;216939;217377;81;1.011083
500;10;0.50;1;8;216983;217377;115;1.016422
500;10;0.50;1;9;216960;217377;285;1.018700
500;10;0.50;2;0;218659;219077;225;1.078113
500;10;0.50;2;1;218820;219077;124;1.067638
500;10;0.50;2;2;218618;219077;67;1.072939
500;10;0.50;2;3;218679;219077;189;1.070104
500;10;0.50;2;4;218579;219077;10;1.078506
500;10;0.50;2;5;218605;219077;148;1.070767
500;10;0.50;2;6;218552;219077;217;1.070947
500;10;0.50;2;7;218608;219077;125;1.068189
500;10;0.50;2;8;218682;219077;22;1.072852
500;10;0.50;2;9;218612;219077;51;1.071351
500;10;0.50;3;0;217280;217847;152;0.968369
500;10;0.50;3;1;217352;217847;72;0.949240
